header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Goorsteeg 49,6741 TB Lunteren        ,https://www.funda.nl/en/koop/lunteren/huis-41147064-goorsteeg-49/?navigateSource=resultlist,20220128_000217,"€ 2,600,000 kosten koper","€ 5,383    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 2,600,000) is calculated by dividing the asking price of the home by the living area (483 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6+ months,Available,Available in consultation,"Villa, detached residential property",Resale property,2000,Partly furnished with carpets and curtains,Combination roof covered with roof tiles,Living area483 m²Other space inside the building83 m²Exterior space attached to the building150 m²External storage space23 m²,483 m²,83 m²,150 m²,23 m²,"4,440 m²","2,107 m³",6 rooms (4 bedrooms),2 bathrooms and 2 separate toilets,"Sauna, bath and toilet",2 stories and a attic,"Air conditioning, alarm installation, jacuzzi, mechanical ventilation, sauna and swimming pool",B        What does this mean?,Completely insulated,"CH boiler, gas heaters and complete floor heating",CH boiler,"Gas-fired combination boiler, in ownership",4.440 m²,Full ownership,In wooded surroundings,Surrounded by garden,Built-in,4 cars,Electrical door,Parking on private property,no
