header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Waverbancken 2,3645 VS Vinkeveen        ,https://www.funda.nl/en/koop/vinkeveen/huis-42528705-waverbancken-2/?navigateSource=resultlist,20220128_082702,"€ 569,000 kosten koper","€ 3,161    The asking price per m² (€ 569,000) is calculated by dividing the asking price of the home by the living area (180 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, corner house (drive-in residential property)",Resale property,1972,With carpets and curtains,Flat roof covered with asphalt roofing,Living area180 m²Exterior space attached to the building26 m²,180 m²,26 m²,192 m²,585 m³,7 rooms (5 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",4 stories,"Skylight, passive ventilation system and TV via cable",D        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Gas-fired combination boiler from 2021, in ownership",192 m²,Full ownership,In residential district and unobstructed surrounding view,Back garden and front garden,"88 m² (12,5 meter deep and 7 meter broad)",Located at the west accessible via the rear,Balcony present,Outside plastic storage cabinet,Parking on private property and public parking,no
