header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Koevinkje 15,1648 EW De Goorn        ,https://www.funda.nl/en/koop/de-goorn/huis-42512209-koevinkje-15/?navigateSource=resultlist,20220129_100157,"€ 525,000 kosten koper","€ 3,750    The asking price per m² (€ 525,000) is calculated by dividing the asking price of the home by the living area (140 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,2014,Partly furnished with carpets and curtains,Combination roof covered with roof tiles,Living area140 m²Other space inside the building25 m²,140 m²,25 m²,260 m²,570 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a attic,"Skylight, mechanical ventilation, rolldown shutters and TV via cable",A        What does this mean?,"Roof insulation, energy efficient window, insulated walls and floor insulation",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2014, in ownership)",260 m²,Full ownership,"Alongside a quiet road, alongside water, in residential district and unobstructed surrounding view","Back garden, front garden and side garden","86 m² (9 meter deep and 9,5 meter broad)",Located at the southeast,Attached brick garage,1 car,Electricity and running water,Parking on private property and public parking,no
