header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Libanonweg 82,3061 KM Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88012391-libanonweg-82/?navigateSource=resultlist,20220126_011016,"€ 350,000 kosten koper","€ 5,645    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (62 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,€ 117.00 per month,Apartment with shared street entrance (apartment),Resale property,1991,Disabled access friendly and accessible for seniors,Living area62 m²Exterior space attached to the building15 m²External storage space3 m²,62 m²,15 m²,3 m²,196 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,1 story,5th floor,Passive ventilation system,C        What does this mean?,CH boiler,CH boiler,"Gas-fired from 2019, in ownership",Ownership encumbered with long-term leaset,"Alongside a quiet road, alongside water, in residential district and unobstructed surrounding view",Sun terrace,Roof terrace present,Built-in,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 117.00 per month),Yes,Yes,Yes,no
