header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Insulation.1,Type of parking facilities,error
Bachlaan 63,5384 BL Heesch        ,https://www.funda.nl/en/koop/heesch/huis-88037060-bachlaan-63/?navigateSource=resultlist,20220129_053718,"€ 450,000 kosten koper","€ 3,435    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (131 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 weeks,Available,Available in consultation,"Bungalow, semi-detached residential property (semi-bungalow)",Resale property,1975,Disabled access friendly and accessible for seniors,Gable roof covered with roof tiles,Living area131 m²Exterior space attached to the building20 m²External storage space6 m²,131 m²,20 m²,6 m²,277 m²,500 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,2 showers and 2 toilets,2 stories,"Outdoor awning, flue, sliding door and solar panels",B        What does this mean?,Double glazing and insulated walls,CH boiler and fireplace,CH boiler,"2015, in ownership",277 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"154 m² (14,7 meter deep and 10,5 meter broad)",Located at the northeast accessible via the rear,Built-in,Carport,Double glazing,Parking on private property and public parking,no
