header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Herman Gorterlaan 105,5644 SG Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/appartement-42654058-herman-gorterlaan-105/?navigateSource=resultlist,20220201_015008,"€ 200,000 kosten koper","€ 2,899    The asking price per m² (€ 200,000) is calculated by dividing the asking price of the home by the living area (69 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 341 per month,5 weeks,Sold under reservation,Available immediately,€ 341.10 per month,Apartment with shared street entrance (service apartment),Resale property,1975,Disabled access friendly and accessible for seniors,Living area69 m²Exterior space attached to the building9 m²,69 m²,9 m²,225 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,13 stories,3rd floor,"Air conditioning, outdoor awning, elevator and TV via cable",C        What does this mean?,Communal central heating,Central facility,Full ownership,Alongside park and unobstructed surrounding view,Balcony present,Built-in,Electricity and running water,Public parking,Yes,Yes,Yes (€ 341.10 per month),Yes,Yes,Yes,no
