header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Type apartment,Area,Number of rooms,Volume in cubic meters,Energy label,Building type,Year of construction,error
Dirkslandstraat 74 A,3086 CN Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88942660-dirkslandstraat-74-a/?navigateSource=resultlist,20220126_171217,"€ 199,500 kosten koper","€ 3,218    The asking price per m² (€ 199,500) is calculated by dividing the asking price of the home by the living area (62 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Apartment with shared street entrance (apartment),62 m² residential surface area,3 rooms (2 bedrooms),188 m³,D        What does this mean?,Resale property,1956,no
