header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of parking facilities,Building type,Capacity,Dimensions,Plot size,Area,Ownership situation,error
de Ruyterlaan 14 A,2121 VJ Bennebroek        ,https://www.funda.nl/en/koop/bennebroek/parkeergelegenheid-42652813-de-ruyterlaan-14-a/?navigateSource=resultlist,20220130_121811,"€ 30,000 kosten koper",5 weeks,Sold under reservation,Available in consultation,Garage,Resale property,1,"5,6 meter deep and 3 meter broad",20 m²,20 m²,Full ownership,no
