header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Bexdellestraat 9 A,6444 HC Brunssum        ,https://www.funda.nl/en/koop/brunssum/huis-88051217-bexdellestraat-9-a/?navigateSource=resultlist,20220130_141932,"€ 215,000 kosten koper","€ 2,337    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 215,000) is calculated by dividing the asking price of the home by the living area (92 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",Today,Available,Available in consultation,"Single-family home, double house",Resale property,1961,Gable roof covered with roof tiles,Living area92 m²Other space inside the building7 m²External storage space33 m²,92 m²,7 m²,33 m²,269 m²,343 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,"2 stories, a/an attic and a basement","Rolldown shutters, flue and solar panels",D        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Remeha HR (gas-fired combination boiler from 2006, in ownership)",269 m²,Full ownership,Alongside a quiet road,Back garden and front garden,"0,01 meter deep and 0,01 meter broad",Located at the west accessible via the rear,Detached wooden storage,Detached brick garage,1 car,Electricity,Parking on private property and public parking,no
