header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Gouden Regen 6,4841 LS Prinsenbeek        ,https://www.funda.nl/en/koop/prinsenbeek/huis-42587620-gouden-regen-6/?navigateSource=resultlist,20220128_053921,"€ 650,000 kosten koper","€ 3,963    The asking price per m² (€ 650,000) is calculated by dividing the asking price of the home by the living area (164 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1996,Living area164 m²Other space inside the building15 m²,164 m²,15 m²,269 m²,615 m³,7 rooms (4 bedrooms),1 bathroom and 2 separate toilets,3 stories,"Skylight, mechanical ventilation, flue, sliding door and solar panels",A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2009, in ownership)",269 m²,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Back garden and front garden,"114 m² (11,5 meter deep and 9,93 meter broad)",Located at the northeast,Attached brick garage,1 car,"Loft, electricity, heating and running water",Roof insulation and insulated walls,Parking on private property and public parking,no
