header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of parking facilities,Building type,Capacity,Ownership situation,error
Houtlaan,3016 DA Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/parkeergelegenheid-42514609-houtlaan/?navigateSource=resultlist,20220126_002651,"€ 64,500 kosten koper",2 months,Available,Available in consultation,Parking place,Resale property,1,Full ownership,no
