header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Van Humboldtstraat 89,3514 GN Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-88040356-van-humboldtstraat-89/?navigateSource=resultlist,20220131_162727,"€ 695,000 kosten koper","€ 5,430    The asking price per m² (€ 695,000) is calculated by dividing the asking price of the home by the living area (128 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 20, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1927,Flat roof covered with asphalt roofing,Living area128 m²Exterior space attached to the building17 m²,128 m²,17 m²,103 m²,481 m³,6 rooms (5 bedrooms),1 bathroom,3 stories,Solar panels,C        What does this mean?,"Roof insulation, mostly double glazed, floor insulation and secondary glazing",CH boiler,CH boiler,"Remeha Tzerra (gas-fired combination boiler from 2020, in ownership)",103 m²,Full ownership,Alongside park and in residential district,Back garden,"58 m² (11,25 meter deep and 5,13 meter broad)",Located at the east,Roof terrace present and balcony present,Detached wooden storage,"Paid parking, public parking and resident's parking permits",no
