header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hoofdweg 1195 B,2151 MG Nieuw-Vennep        ,https://www.funda.nl/en/koop/nieuw-vennep/appartement-88031287-hoofdweg-1195-b/?navigateSource=resultlist,20220129_204433,"€ 450,000 kosten koper","€ 4,500    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (100 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,Galleried apartment (apartment),Resale property,2004,With carpets and curtains,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area100 m²Exterior space attached to the building7 m²External storage space7 m²,100 m²,7 m²,7 m²,297 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,1 story,3rd floor,"Outdoor awning, elevator, mechanical ventilation and rolldown shutters",B        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Intergas HR xtreme36 (gas-fired combination boiler from 2020, in ownership)",Full ownership,In center,Balcony present,Storage box,Electricity,Public parking and parking garage,Yes,Yes,Yes,Yes,Yes,Yes,no
