header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Insulation.1,Type of parking facilities,error
Doniaweg 30 F,9074 TK Hallum        ,https://www.funda.nl/en/koop/hallum/huis-42580524-doniaweg-30-f/?navigateSource=resultlist,20220129_184638,"€ 790,000 kosten koper","€ 2,244    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 790,000) is calculated by dividing the asking price of the home by the living area (352 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Available,Available in consultation,"Single-family home, detached residential property (official/company house or apartment)",Resale property,2000,Gable roof covered with other,Living area352 m²Other space inside the building573 m²Exterior space attached to the building192 m²,352 m²,573 m²,192 m²,"4,870 m²","3,366 m³",6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,"Outdoor awning, mechanical ventilation, flue and solar panels",Not available,"Roof insulation, double glazing, insulated walls and floor insulation","CH boiler, wood heater and partial floor heating",CH boiler,"Atag (gas-fired combination boiler from 2008, in ownership)",4.870 m²,Full ownership,Business park,"Back garden, front garden and side garden",2.250 m² (50 meter deep and 45 meter broad),Located at the north,Detached wooden storage,Electricity,Built-in,2 cars,"Electrical door, loft, electricity, heating and running water","Roof insulation, double glazing, insulated walls and floor insulation",Parking on private property,no
