header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Houthavenweg 223,1014 ZA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42442063-houthavenweg-223/?navigateSource=resultlist,20220130_214023,"€ 600,000 kosten koper","€ 6,742    The asking price per m² (€ 600,000) is calculated by dividing the asking price of the home by the living area (89 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 124 per month,4 months,Sold under reservation,Available in consultation,Apartment with shared street entrance (apartment),Resale property,2018,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area89 m²Exterior space attached to the building23 m²External storage space5 m²,89 m²,23 m²,5 m²,285 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,8 stories,2nd floor,"Optical fibre, elevator and mechanical ventilation",A        What does this mean?,Completely insulated,District heating,District heating,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-03-2066),"In residential district, freestanding location and unobstructed surrounding view",Balcony present and french balcony present,Yes,Yes,Yes,Yes,Yes,Yes,no
