header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Balcony/roof garden,Type of garage,Capacity,Facilities.1,error
Boegspriet 1,8605 DK Sneek        ,https://www.funda.nl/en/koop/sneek/huis-42525215-boegspriet-1/?navigateSource=resultlist,20220128_031612,"€ 499,000 kosten koper","€ 3,061    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 499,000) is calculated by dividing the asking price of the home by the living area (163 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Under offer,Available in consultation,"Single-family home, corner house",Resale property,2000,Shed roof covered with roof tiles,Living area163 m²Other space inside the building17 m²Exterior space attached to the building6 m²,163 m²,17 m²,6 m²,352 m²,650 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,Mechanical ventilation and TV via cable,B        What does this mean?,Completely insulated,CH boiler,CH boiler,"Atag (gas-fired combination boiler from 2018, in ownership)",352 m²,Full ownership,"Alongside a quiet road, on navigable waterway, alongside water and in residential district","Back garden, front garden and side garden",Roof terrace present,Built-in,1 car,"Electricity, heating and running water",no
