header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Ownership situation.2,Ownership situation.3,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Prinsevinkenpark 17 B,2585 HK Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42431406-prinsevinkenpark-17-b/?navigateSource=resultlist,20220131_220912,"€ 1,815,000 kosten koper","€ 9,030    The asking price per m² (€ 1,815,000) is calculated by dividing the asking price of the home by the living area (201 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Sold under reservation,Available in consultation,€ 291.96 per month,Apartment with shared street entrance (apartment),Resale property,2014,Accessible for seniors,Protected townscape or village view (permit needed for alterations),Flat roof,Living area201 m²Exterior space attached to the building22 m²External storage space32 m²,201 m²,22 m²,32 m²,745 m³,3 rooms (2 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and toilet",1 story,2nd floor,"Outdoor awning, elevator, mechanical ventilation and flue",A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler and gas heater,CH boiler and water heater,"Remeha Quinta-Pro (gas-fired combination boiler from 2014, in ownership)",Full ownership,Full ownership,Full ownership,Full ownership,"Alongside a quiet road, In wooded surroundings and in residential district",Sun terrace,"12 m² (3,02 meter deep and 3,92 meter broad)",Located at the southwest,Balcony present,Storage box,Electricity,Underground parking,Parking garage,Yes,Yes,Yes (€ 291.96 per month),Yes,Yes,Yes,no
