header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Energy label,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Govert Flinckstraat 251 -2A,1073 BX Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42679235-govert-flinckstraat-251-2a/?navigateSource=resultlist,20220130_204908,"€ 275,000 kosten koper","€ 8,333    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (33 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,€ 93.00 per month,Apartment with shared street entrance,Resale property,1886,Living area33 m²,33 m²,110 m³,1 room,1 story,D        What does this mean?,Yes,Yes,Yes (€ 93.00 per month),Yes,Yes,Yes,no
