header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Type of garage,Capacity,Facilities,Type of parking facilities,error
Westerweg 2,1862 CE Bergen (NH)        ,https://www.funda.nl/en/koop/bergen-nh/huis-88046508-westerweg-2/?navigateSource=resultlist,20220128_071209,"€ 1,500,000 kosten koper","€ 9,202    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 1,500,000) is calculated by dividing the asking price of the home by the living area (163 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 25, 2022",Available,Available in consultation,"Villa, detached residential property",Resale property,1958,Flat roof covered with asphalt roofing,Living area163 m²Other space inside the building66 m²Exterior space attached to the building17 m²,163 m²,66 m²,17 m²,"2,479 m²",639 m³,11 rooms (5 bedrooms),2 stories,F        What does this mean?,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",2.479 m²,Full ownership,"Alongside a quiet road, sheltered location, rural and unobstructed surrounding view",Surrounded by garden,Detached wooden storage,Built-in,3 cars,"Electricity, heating and running water",Parking on private property and public parking,no
