header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Ownership situation.1,Fees.1,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Henkenshage 1 A,1083 BX Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42479523-henkenshage-1-a/?navigateSource=resultlist,20220130_223506,"€ 799,000 kosten koper","€ 6,496    The asking price per m² (€ 799,000) is calculated by dividing the asking price of the home by the living area (123 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 739,000 kosten koper",€ 295 per month,6+ months,Available,Available in consultation,€ 295.00 per month,Ground-floor + upstairs apartment (open shared street entrancet),Resale property,1991-2000,Combination roof covered with other,Living area123 m²Exterior space attached to the building12 m²External storage space4 m²,123 m²,12 m²,4 m²,462 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,5 stories,Ground floor,Elevator and mechanical ventilation,B        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-01-2049),Paid until 15-01-2049,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-01-2049),Paid until 15-01-2049,Balcony present,Storage box,Electricity,Underground parking and parking place,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 295.00 per month),Yes,Yes,Yes,no
