header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Location,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Cornelie van Zantenstraat 148,2551 PN Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42687689-cornelie-van-zantenstraat-148/?navigateSource=resultlist,20220128_015717,"€ 250,000 kosten koper","€ 2,841    The asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (88 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 20, 2022",Available,Available in consultation,€ 180.00 per month,Apartment with shared street entrance (apartment),Resale property,1969,Flat roof,Living area88 m²Exterior space attached to the building11 m²External storage space22 m²,88 m²,11 m²,22 m²,285 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,5th floor,Outdoor awning and passive ventilation system,D        What does this mean?,Double glazing and energy efficient window,Communal central heating,Electrical boiler,Full ownership,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Built-in,Garage,1 car,Electricity,Parking on private property,Yes,Yes,Yes (€ 180.00 per month),Yes,Yes,Yes,no
