header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Sinjeur Semeynsweg 215,2524 EJ Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42551911-sinjeur-semeynsweg-215/?navigateSource=resultlist,20220131_200228,"€ 225,000 kosten koper","€ 3,629    The asking price per m² (€ 225,000) is calculated by dividing the asking price of the home by the living area (62 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available immediately,€ 50.00 per month,Residential property with shared street entrance (apartment with open entrance to street),Resale property,1931,With carpets and curtains,Flat roof covered with asphalt roofing,Living area62 m²Exterior space attached to the building6 m²,62 m²,6 m²,180 m³,4 rooms (3 bedrooms),1 bathroom,Shower and toilet,1 story,2nd floor,G        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas HR (gas-fired combination boiler from 2012, in ownership)",Municipal long-term lease,"€ 128,98 per year","Alongside park, in residential district and unobstructed surrounding view",Balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 50.00 per month),Yes,No,Yes,no
