header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Specific,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Egelantiersstraat 141 C*,1015 RA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42653573-egelantiersstraat-141-c/?navigateSource=resultlist,20220130_193542,"€ 1,890,000 kosten koper","€ 9,844    The asking price per m² (€ 1,890,000) is calculated by dividing the asking price of the home by the living area (192 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Available,Available in consultation,€ 494.74 per month,Upstairs apartment (apartment),Resale property,2020,Accessible for seniors,"Protected townscape or village view (permit needed for alterations), listed building (national monument) and monumental building",Living area192 m²Exterior space attached to the building4 m²,192 m²,4 m²,540 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and toilet",2 stories,3rd floor,"Smart home, elevator, mechanical ventilation and TV via cable",Not required,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated","CH boiler, electric heating, wood heater, partial floor heating and complete floor heating",CH boiler,Full ownership,Alongside a quiet road and in center,Balcony present,"Paid parking, public parking and resident's parking permits",Yes,No,Yes (€ 494.74 per month),No,Yes,Yes,no
