header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Oude Kleefsebaan 38,6571 BG Berg en Dal        ,https://www.funda.nl/en/koop/berg-en-dal/huis-42669609-oude-kleefsebaan-38/?navigateSource=resultlist,20220128_061708,"€ 815,000 kosten koper","€ 4,553    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 815,000) is calculated by dividing the asking price of the home by the living area (179 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",4 weeks,Available,Available in consultation,"Single-family home, detached residential property",Resale property,1980,Gable roof covered with asphalt roofing and roof tiles,Living area179 m²Other space inside the building54 m²Exterior space attached to the building2 m²External storage space7 m²,179 m²,54 m²,2 m²,7 m²,553 m²,846 m³,5 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,"2 baths, shower and 2 toilets","2 stories, a/an attic and a basement","Outdoor awning, skylight, optical fibre, flue, sliding door and TV via cable",C        What does this mean?,Double glazing,CH boiler and fireplace,CH boiler,"Nefit Topline (gas-fired combination boiler from 2007, in ownership)",553 m²,Full ownership,"Back garden, front garden and side garden",Balcony present,Detached wooden storage,Attached brick garage,1 car,"Electricity, heating and running water",Parking on private property,no
