header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Dorpsstraat 84 BCDEF,1713 HK Obdam        ,https://www.funda.nl/en/koop/obdam/appartement-42596858-dorpsstraat-84-bcdef/?navigateSource=resultlist,20220129_202314,"€ 215,000 vrij op naam","€ 4,300    The asking price per m² (€ 215,000) is calculated by dividing the asking price of the home by the living area (50 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Under offer,Available in consultation,Ground-floor apartment (apartment),Resale property,2021,Flat roof covered with asphalt roofing,Living area50 m²External storage space4 m²,50 m²,4 m²,160 m³,2 rooms (1 bedroom),1 separate toilet,1 story,Ground floor,"Skylight, optical fibre, mechanical ventilation and TV via cable",A        What does this mean?,"Roof insulation, energy efficient window, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Vaillant Ecotec pure VHR (gas-fired combination boiler from 2021, in ownership)",Full ownership,In center,Built-in,Electricity,Parking on private property and public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
