header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Goudreinetstraat 414,2564 PT Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42682377-goudreinetstraat-414/?navigateSource=resultlist,20220131_193352,"€ 360,000 kosten koper","€ 4,000    The asking price per m² (€ 360,000) is calculated by dividing the asking price of the home by the living area (90 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 27, 2022",Available,Available in consultation,€ 141.32 per month,Upstairs apartment (double upstairs apartment),Resale property,1952,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area90 m²External storage space5 m²,90 m²,5 m²,297 m³,5 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Shower,2 stories,1st floor,E        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2021, in ownership)",Full ownership,Alongside a quiet road and in residential district,Balcony present,Storage box,Yes,Yes,Yes (€ 141.32 per month),Yes,Yes,Yes,no
