header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
De Plevier 44,7905 CM Hoogeveen        ,https://www.funda.nl/en/koop/hoogeveen/huis-42678207-de-plevier-44/?navigateSource=resultlist,20220128_011113,"€ 287,500 kosten koper","€ 2,146    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 287,500) is calculated by dividing the asking price of the home by the living area (134 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 weeks,Under offer,Available in consultation,"Single-family home, double house",Resale property,1973,Partly furnished with carpets and curtains,Gable roof covered with asphalt roofing and roof tiles,Living area134 m²Other space inside the building29 m²,134 m²,29 m²,371 m²,555 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Outdoor awning, skylight, mechanical ventilation, passive ventilation system, TV via cable and solar panels",B        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",Hot air heating,Central facility,371 m²,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view","Back garden, front garden and side garden","150 m² (14 meter deep and 11,5 meter broad)",Located at the northeast accessible via the rear,Attached brick garage,1 car,"Electrical door, electricity and running water",No cavity wall,Parking on private property,no
