header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Insulation.1,Type of garage,Capacity,Facilities.1,Insulation.2,Type of parking facilities,error
Ministerlaan 72,5631 ND Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42688595-ministerlaan-72/?navigateSource=resultlist,20220201_005853,"€ 1,950,000 kosten koper","€ 3,839    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 1,950,000) is calculated by dividing the asking price of the home by the living area (508 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 20, 2022",Available,Available in consultation,"Villa, detached residential property",Resale property,1978,Flat roof covered with asphalt roofing,Living area508 m²Other space inside the building95 m²Exterior space attached to the building64 m²,508 m²,95 m²,64 m²,"1,793 m²","1,912 m³",9 rooms (4 bedrooms),2 bathrooms and 2 separate toilets,"Sauna, 2 baths and toilet",1 story and a basement,"Air conditioning, alarm installation and sauna",B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation","CH boiler, hot air heating and partial floor heating",CH boiler,Remeha Quinta HR (gas-fired combination boiler from 2006),1.793 m²,Full ownership,Alongside a quiet road and In wooded surroundings,Surrounded by garden,Built-in,"Roof insulation, insulated walls and floor insulation",Carport and basement,2 cars,Running water,"Roof insulation, double glazing, insulated walls and floor insulation",Parking on private property,no
