header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Daniël Stalpertstraat 33 F,1072 XA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42532624-daniel-stalpertstraat-33-f/?navigateSource=resultlist,20220130_200245,"€ 550,000 kosten koper","€ 8,209    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (67 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 148 per month,2 months,Sold under reservation,Available in consultation,Apartment with shared street entrance (apartment),Resale property,1980,Flat roof,Living area67 m²Exterior space attached to the building4 m²External storage space6 m²,67 m²,4 m²,6 m²,215 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,4 stories,1st floor,B        What does this mean?,Double glazing,CH boiler,CH boiler,"Vaillant HR Pro (gas-fired combination boiler, in ownership)",Ownership encumbered with long-term leaset,Bought off for eternity,In center,Balcony present,Storage box,Electricity,Yes,Yes,Yes,Yes,Yes,Yes,no
