header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Arent Janszoon Ernststraat 81,1083 GR Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42682280-arent-janszoon-ernststraat-81/?navigateSource=resultlist,20220127_234959,"€ 595,000 kosten koper","€ 5,360    The asking price per m² (€ 595,000) is calculated by dividing the asking price of the home by the living area (111 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 286 per month,"January 25, 2022",Available,Available in consultation,Apartment with shared street entrance (apartment),Resale property,1962,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area111 m²Exterior space attached to the building15 m²External storage space8 m²,111 m²,15 m²,8 m²,348 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,5th floor,"Elevator, passive ventilation system and TV via cable",B            1.21What does this mean?,Double glazing,Communal central heating,Central facility,Municipal long-term lease (end date of long-term lease:  30-11-2091),Paid until 30-11-2091,"Alongside a quiet road, sheltered location, in residential district and unobstructed surrounding view",Balcony present,Storage box,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes,Yes,Yes,Yes,no
