header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Other space inside the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Drie Octoberstraat 35,2313 ZM Leiden        ,https://www.funda.nl/en/koop/leiden/appartement-88033935-drie-octoberstraat-35/?navigateSource=resultlist,20220129_203258,"€ 450,000 kosten koper","€ 4,688    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (96 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,Ground-floor apartment (apartment),Resale property,1915,Protected townscape or village view (permit needed for alterations),Living area96 m²Other space inside the building4 m²,96 m²,4 m²,407 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,2 stories,Ground floor,Mechanical ventilation,E        What does this mean?,Mostly double glazed and secondary glazing,CH boiler and partial floor heating,CH boiler,Valliant (gas-fired from 2016),Full ownership,Alongside a quiet road,Back garden,60 m² (10 meter deep and 6 meter broad),Located at the northwest accessible via the rear,Attached wooden storage,Electricity,Paid parking and resident's parking permits,Yes,Yes,Yes,No,Yes,Yes,no
