header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Insulation.1,Type of parking facilities,error
Hoogstraat 30 32,8701 JS Bolsward        ,https://www.funda.nl/en/koop/bolsward/huis-42537047-hoogstraat-30-32/?navigateSource=resultlist,20220128_073559,"€ 462,500 kosten koper","€ 2,514    The asking price per m² (€ 462,500) is calculated by dividing the asking price of the home by the living area (184 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 470,000 kosten koper",2 months,Available,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1885,Gable roof covered with roof tiles,Living area184 m²Other space inside the building46 m²Exterior space attached to the building49 m²,184 m²,46 m²,49 m²,204 m²,793 m³,5 rooms (4 bedrooms),2 separate toilets,2 stories,"Skylight, optical fibre and passive ventilation system",C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"CV Intergas. Kombi pakt HRE 36/30 (gas-fired combination boiler from 2016, in ownership)",204 m²,Full ownership,Alongside a quiet road and sheltered location,Back garden and front garden,"28 m² (3,17 meter deep and 8,87 meter broad)",Located at the north,Roof terrace present,Attached brick garage,2 cars,"Roof insulation, double glazing, insulated walls and floor insulation",Parking on private property,no
