header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Steijnstraat 29,7551 GJ Hengelo (OV)        ,https://www.funda.nl/en/koop/hengelo-ov/huis-42655593-steijnstraat-29/?navigateSource=resultlist,20220129_065004,"€ 395,000 kosten koper","€ 2,548    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (155 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1903,Partly furnished with carpets and curtains and listed building (national monument),Gable roof covered with roof tiles,Bouwkundige keuring,Living area155 m²Other space inside the building11 m²Exterior space attached to the building1 m²External storage space10 m²,155 m²,11 m²,1 m²,10 m²,380 m²,706 m³,6 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and 2 toilets",2 stories and a loft,"Optical fibre, mechanical ventilation, passive ventilation system and TV via cable",F        What does this mean?,Roof insulation and partly double glazed,CH boiler,CH boiler,"Remeha ( combination boiler from 2010, in ownership)",380 m²,Full ownership,In center and in residential district,Back garden,"234 m² (19,2 meter deep and 12,2 meter broad)",Located at the northeast,Detached wooden storage,Electricity,Public parking,no
