header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Shed / storage,Type of garage,Capacity,Insulation.1,Type of parking facilities,error
Maarten Trompstraat 22,5582 JN Waalre        ,https://www.funda.nl/en/koop/waalre/huis-42680185-maarten-trompstraat-22/?navigateSource=resultlist,20220129_085413,"€ 300,000 kosten koper","€ 2,703    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (111 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 23, 2022",Available,Available in consultation,"Single-family home, double house",Resale property,1949,Gable roof covered with roof tiles,Living area111 m²Other space inside the building40 m²External storage space10 m²,111 m²,40 m²,10 m²,351 m²,401 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,2 stories and a loft,F        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",351 m²,Full ownership,Back garden and front garden,Attached brick storage,Attached brick garage,2 cars,No insulation,Parking on private property,no
