header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Quality marks,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Location,Type of parking facilities,error
Imagine bnr 158,3071 AL Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42580013-imagine-bnr-158/?navigateSource=resultlist,20220126_170424,"€ 334,500 vrij op naam","€ 6,311    The asking price per m² (€ 334,500) is calculated by dividing the asking price of the home by the living area (53 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,Galleried apartment (apartment),New property,2024,SWK garantiecertificaat,Living area53 m²,53 m²,137 m³,2 rooms (1 bedroom),1 story,20th floor,Mechanical ventilation,Not available,Completely insulated,Complete floor heating and heat recovery unit,In residential district and unobstructed surrounding view,Resident's parking permits,no
