header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Insulation.1,Type of parking facilities,error
Plein 29,5258 TG Berlicum        ,https://www.funda.nl/en/koop/berlicum/huis-42441117-plein-29/?navigateSource=resultlist,20220129_081726,"€ 2,650,000 kosten koper","€ 4,316    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 2,650,000) is calculated by dividing the asking price of the home by the living area (614 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",4 months,Available,Available in consultation,"Converted farmhouse, detached residential property",Resale property,2004,Combination roof covered with cane,Living area614 m²Exterior space attached to the building25 m²External storage space64 m²,614 m²,25 m²,64 m²,"8,000 m²","2,818 m³",13 rooms (5 bedrooms),2 bathrooms and 2 separate toilets,2 baths and 2 toilets,3 stories and a basement,"Alarm installation, flue and swimming pool",A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation","CH boiler, complete floor heating and heat pump",CH boiler,"Nefit (gas-fired from 2019, in ownership)",8.000 m²,Full ownership,Alongside a quiet road and unobstructed surrounding view,Surrounded by garden,Balcony present,Detached wooden storage,Built-in and underground parking,4 cars,Completely insulated,Parking on private property,no
