header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Front garden,Garden location,Shed / storage,Type of parking facilities,error
Schuwacht 98,2941 EG Lekkerkerk        ,https://www.funda.nl/en/koop/lekkerkerk/huis-42500104-schuwacht-98/?navigateSource=resultlist,20220129_080743,"€ 265,000 kosten koper","€ 2,978    The asking price per m² (€ 265,000) is calculated by dividing the asking price of the home by the living area (89 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,Before 1906,Gable roof covered with roof tiles,Living area89 m²External storage space9 m²,89 m²,9 m²,94 m²,305 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,2 stories,"Skylight, flue and TV via cable",G        What does this mean?,Roof insulation,CH boiler and partial floor heating,CH boiler,Remeha (gas-fired combination boiler from 2012),94 m²,Full ownership,Freestanding location,Front garden,12 m² (3 meter deep and 4 meter broad),Located at the south,Attached wooden storage,Public parking,no
