header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Sint Janssingel 236,5211 DA Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-42684351-sint-janssingel-236/?navigateSource=resultlist,20220201_105417,"€ 779,000 kosten koper","€ 5,992    The asking price per m² (€ 779,000) is calculated by dividing the asking price of the home by the living area (130 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 27, 2022",Available,Available in consultation,€ 220.00 per month,Maisonnette (apartment),Resale property,2005,Protected townscape or village view (permit needed for alterations) and monumental building,Gable roof covered with roof tiles,Living area130 m²External storage space6 m²,130 m²,6 m²,452 m³,3 rooms (2 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,2 stories,4th floor,"Air conditioning, skylight, elevator, mechanical ventilation, passive ventilation system and TV via cable",B        What does this mean?,Completely insulated,CH boiler,CH boiler,"AWB HR G (gas-fired combination boiler from 2005, in ownership)",Full ownership,Full ownership,"Alongside a quiet road, on navigable waterway, alongside water, in center and unobstructed surrounding view",Built-in,Underground parking,"Paid parking, public parking, parking garage and resident's parking permits",Yes,Yes,Yes (€ 220.00 per month),Yes,Yes,Yes,no
