header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Energy label,Insulation,Heating,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Facilities,Insulation.1,Type of parking facilities,error
Bautscherweg 120,6418 ER Heerlen        ,https://www.funda.nl/en/koop/heerlen/huis-88045168-bautscherweg-120/?navigateSource=resultlist,20220129_092730,"€ 249,000 kosten koper","€ 1,915    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 249,000) is calculated by dividing the asking price of the home by the living area (130 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 24, 2022",Available,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1934,Gable roof covered with roof tiles,Living area130 m²Other space inside the building10 m²Exterior space attached to the building7 m²External storage space6 m²,130 m²,10 m²,7 m²,6 m²,403 m²,500 m³,6 rooms (3 bedrooms),1 separate toilet,"2 stories, a/an attic and a basement",G        What does this mean?,Partly double glazed,CH boiler,Buderus (oil-fired),403 m²,Full ownership,"Back garden, front garden and side garden","292 m² (21,6 meter deep and 13,5 meter broad)",Located at the south accessible via the rear,Detached brick storage,Electricity,No cavity wall,Parking on private property,no
