header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Weidestraat 9,6941 BC Didam        ,https://www.funda.nl/en/koop/didam/huis-42670152-weidestraat-9/?navigateSource=resultlist,20220130_151220,"€ 260,000 kosten koper","€ 3,662    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 260,000) is calculated by dividing the asking price of the home by the living area (71 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 weeks,Under offer,Available in consultation,"Single-family home, corner house",Resale property,1965,Partly furnished with carpets and curtains,Hip roof covered with roof tiles,Living area71 m²Other space inside the building8 m²External storage space28 m²,71 m²,8 m²,28 m²,299 m²,295 m³,4 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories and a attic,"Skylight, optical fibre, rolldown shutters and TV via cable",E        What does this mean?,Roof insulation and partly double glazed,CH boiler,CH boiler,"HR Combi (gas-fired combination boiler from 2015, in ownership)",299 m²,Full ownership,"Alongside a quiet road, in center and in residential district",Back garden and front garden,"145 m² (17 meter deep and 8,5 meter broad)",Located at the southwest accessible via the rear,Outside plastic storage cabinet,Electricity and running water,Detached brick garage,1 car,Electricity,Parking on private property and public parking,no
