header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Hoofdstraat 180,3972 LG Driebergen-Rijsenburg        ,https://www.funda.nl/en/koop/driebergen-rijsenburg/huis-42496915-hoofdstraat-180/?navigateSource=resultlist,20220127_222811,"€ 1,595,000 kosten koper","€ 3,853    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 1,595,000) is calculated by dividing the asking price of the home by the living area (414 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6+ months,Sold under reservation,Available in consultation,"Villa, detached residential property",Resale property,1897,Monumental building,Combination roof,Living area414 m²Other space inside the building68 m²Exterior space attached to the building25 m²External storage space14 m²,414 m²,68 m²,25 m²,14 m²,995 m²,"1,798 m³",10 rooms (5 bedrooms),2 bathrooms and 2 separate toilets,2 toilets,4 stories and a basement,"Alarm installation, skylight, smart home and flue",Not available,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",995 m²,Full ownership,"Sheltered location, In wooded surroundings and in center",Surrounded by garden,Balcony present,Detached wooden storage,Electricity and running water,Carport and parking place,Parking on gated property and parking on private property,no
