header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Balcony/roof garden,Type of garage,Capacity,Type of parking facilities,error
Tesselschadestraat 9,6573 BW Beek (Gem. Berg en Dal)        ,https://www.funda.nl/en/koop/beek-gem-berg-en-dal/huis-42684661-tesselschadestraat-9/?navigateSource=resultlist,20220128_004456,"€ 495,000 kosten koper","€ 3,613    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 495,000) is calculated by dividing the asking price of the home by the living area (137 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",Today,Available,Available in consultation,"Single-family home, corner house",Resale property,1960,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area137 m²Other space inside the building26 m²Exterior space attached to the building5 m²,137 m²,26 m²,5 m²,385 m²,578 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories and a basement,F        What does this mean?,Partly double glazed and insulated walls,CH boiler,CH boiler,Gas-fired combination boiler,385 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,Balcony present,Attached brick garage,1 car,Parking on private property and public parking,no
