header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Insulation.1,Type of parking facilities,error
Kreekslagweg 13,4465 BJ Goes        ,https://www.funda.nl/en/koop/goes/huis-88834834-kreekslagweg-13/?navigateSource=resultlist,20220127_223904,"€ 1,999,000 kosten koper","€ 5,345    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 1,999,000) is calculated by dividing the asking price of the home by the living area (374 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","€ 2,150,000 kosten koper",6+ months,Available,Available in consultation,"Country house, detached residential property",Resale property,1998,Living area374 m²Other space inside the building68 m²Exterior space attached to the building22 m²External storage space12 m²,374 m²,68 m²,22 m²,12 m²,"1,722 m²","1,560 m³",8 rooms (5 bedrooms),Sauna,2 stories and a attic,"Air conditioning, alarm installation, outdoor awning, rolldown shutters, sauna, sliding door, TV via cable and swimming pool",B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation","CH boiler, gas heater and partial floor heating","3 Nefit HR Ketels ( combination boiler, in ownership)",1.722 m²,Full ownership,Alongside a quiet road and in residential district,Surrounded by garden,Detached wooden storage,"Electricity, heating and running water",Built-in,2 cars,"Electrical door, electricity, heating and running water","Roof insulation, double glazing, insulated walls and floor insulation",Parking on private property,no
