header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zwanenvechtlaan 124,3554 GN Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42549313-zwanenvechtlaan-124/?navigateSource=resultlist,20220129_004009,"€ 255,000 kosten koper","€ 3,864    The asking price per m² (€ 255,000) is calculated by dividing the asking price of the home by the living area (66 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 160 per month,7 weeks,Sold under reservation,Available in consultation,€ 160.00 per month,Apartment with shared street entrance,Resale property,1962,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area66 m²External storage space6 m²,66 m²,6 m²,270 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,1st floor,F            2.74What does this mean?,Double glazing,Gas heaters,Full ownership,In residential district and unobstructed surrounding view,Back garden,"60 m² (0,06 meter deep and 0,1 meter broad)",Located at the northwest,Storage box,Public parking,Yes,Yes,Yes (€ 160.00 per month),Yes,Yes,Yes,no
