header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Type apartment,Area,Number of rooms,Volume in cubic meters,Energy label,Building type,Year of construction,error
Deltapromenade 253,2554 GX Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-87365217-deltapromenade-253/?navigateSource=resultlist,20220131_234137,"€ 1,105,000 vrij op naam","€ 6,208    The asking price per m² (€ 1,105,000) is calculated by dividing the asking price of the home by the living area (178 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Apartment with shared street entrance (apartment),178 m² residential surface area,4 rooms (3 bedrooms),458 m³,Not available,New property,2022,no
