header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Ploeganker 43,1319 CT Almere        ,https://www.funda.nl/en/koop/almere/appartement-88027663-ploeganker-43/?navigateSource=resultlist,20220129_194256,"€ 575,000 kosten koper","€ 3,382    The asking price per m² (€ 575,000) is calculated by dividing the asking price of the home by the living area (170 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,Ground-floor + upstairs apartment,Resale property,2005,Flat roof covered with asphalt roofing,Politiekeurmerk,Living area170 m²Other space inside the building19 m²External storage space7 m²,170 m²,19 m²,7 m²,550 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",1 story,Ground floor,Optical fibre and mechanical ventilation,A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",District heating,District heating,Full ownership,Alongside water and unobstructed surrounding view,Back garden and front garden,84 m² (12 meter deep and 7 meter broad),Located at the southwest accessible via the rear,French balcony present,Detached brick storage,Electricity,Built-in,1 car,Electricity and heating,"Roof insulation, double glazing, insulated walls and floor insulation",Parking on private property,Yes,Yes,Yes,Yes,Yes,Yes,no
