header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Ownership situation.2,Location,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Koningswaard 59,3078 AA Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42546077-koningswaard-59/?navigateSource=resultlist,20220126_171224,"€ 350,000 kosten koper","€ 3,684    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (95 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 163.00 per month,Apartment with shared street entrance (apartment),Resale property,2011,Flat roof covered with asphalt roofing,Living area95 m²External storage space16 m²,95 m²,16 m²,301 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Toilet,1 story,3rd floor,Elevator,A        What does this mean?,Double glazing and completely insulated,District heating,District heating,Full ownership,Full ownership,Full ownership,In center and freestanding location,Built-in,Parking place,Parking on private property,Yes,Yes,Yes (€ 163.00 per month),Yes,Yes,Yes,no
