header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Pieter Aertszstraat 61 3.,1073 SK Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88031091-pieter-aertszstraat-61-3/?navigateSource=resultlist,20220130_205747,"€ 425,000 kosten koper","€ 8,333    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (51 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 75.00 per month,Upstairs apartment (apartment),Resale property,1909,With carpets and curtains,Living area51 m²Other space inside the building1 m²Exterior space attached to the building3 m²,51 m²,1 m²,3 m²,171 m³,3 rooms (2 bedrooms),1 separate toilet,1 story,3rd floor,"Balanced ventilation system, mechanical ventilation and passive ventilation system",B        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"2020, in ownership",Full ownership,"Alongside a quiet road, sheltered location and in residential district",Balcony present,Yes,Yes,Yes (€ 75.00 per month),Yes,Yes,Yes,no
