header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bonaventurastraat 95 B,3081 HC Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88907411-bonaventurastraat-95-b/?navigateSource=resultlist,20220126_004018,"€ 175,000 kosten koper","€ 3,804    The asking price per m² (€ 175,000) is calculated by dividing the asking price of the home by the living area (46 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,€ 76.00 per month,Upstairs apartment,Resale property,1937,With carpets and curtains,Gable roof covered with roof tiles,Living area46 m²Exterior space attached to the building3 m²,46 m²,3 m²,186 m³,3 rooms (1 bedroom),1 bathroom,Toilet,1 story,2nd floor,Passive ventilation system and TV via cable,G        What does this mean?,Mostly double glazed,Gas heater,Electrical boiler (rental),Full ownership,Alongside a quiet road and in residential district,Balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 76.00 per month),Yes,Yes,Yes,no
