header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bos en Lommerplein 129,1055 AD Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42584851-bos-en-lommerplein-129/?navigateSource=resultlist,20220130_191251,"€ 515,000 kosten koper","€ 5,421    The asking price per m² (€ 515,000) is calculated by dividing the asking price of the home by the living area (95 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 117 per month,3 months,Sold under reservation,Available in consultation,€ 117.00 per month,Maisonnette (apartment),Resale property,2009,Flat roof covered with asphalt roofing,Living area95 m²Exterior space attached to the building7 m²External storage space15 m²,95 m²,7 m²,15 m²,315 m³,3 rooms (2 bedrooms),1 bathroom,Bath and shower,2 stories,6th floor,Elevator and TV via cable,A        What does this mean?,Double glazing,CH boiler,CH boiler,2021,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-12-2055),Paid until 15-12-2055,Alongside busy road and unobstructed surrounding view,Storage box,Underground parking,"Paid parking, public parking and parking garage",Yes,Yes,Yes (€ 117.00 per month),Yes,Yes,Yes,no
