header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nunspeterweg 15 B4,8081 BV Elburg        ,https://www.funda.nl/en/koop/elburg/appartement-42689699-nunspeterweg-15-b4/?navigateSource=resultlist,20220129_092034,"€ 465,000 kosten koper","€ 4,895    The asking price per m² (€ 465,000) is calculated by dividing the asking price of the home by the living area (95 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,€ 154.85 per month,Upstairs apartment (apartment),Resale property,2020,Disabled access friendly and accessible for seniors,Combination roof covered with roof tiles,Living area95 m²Exterior space attached to the building9 m²External storage space12 m²,95 m²,9 m²,12 m²,316 m³,3 rooms (2 bedrooms),1 story,"Balanced ventilation system, elevator, TV via cable and solar panels",A        What does this mean?,Energy efficient window and completely insulated,"Complete floor heating, heat recovery unit and heat pump",Central facility,Full ownership,Unobstructed surrounding view,Balcony present,Built-in,Electricity,Public parking,Yes,Yes,Yes (€ 154.85 per month),No,No,No,no
