header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bollenhofsestraat 178,3572 VW Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42510989-bollenhofsestraat-178/?navigateSource=resultlist,20220131_165026,"€ 645,000 kosten koper","€ 5,864    The asking price per m² (€ 645,000) is calculated by dividing the asking price of the home by the living area (110 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 25.00 per month,Ground-floor apartment (apartment),Resale property,1920,Flat roof,Living area110 m²Other space inside the building11 m²,110 m²,11 m²,414 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower,3 stories,Ground floor,E        What does this mean?,CH boiler,CH boiler,"Combination boiler from 2005, in ownership",Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Back garden,"50 m² (6,81 meter deep and 7,34 meter broad)",Located at the east,Paid parking,Yes,Yes,Yes (€ 25.00 per month),No,No,Yes,no
