header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Specific,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Side garden,Garden location,Shed / storage,Facilities,Type of garage,Type of parking facilities,error
Oude Rijksweg 86,7951 DL Staphorst        ,https://www.funda.nl/en/koop/staphorst/huis-88953768-oude-rijksweg-86/?navigateSource=resultlist,20220128_143347,"€ 225,000 kosten koper","€ 4,091    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 225,000) is calculated by dividing the asking price of the home by the living area (55 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Available,Available in consultation,"Single-family home, detached residential property",Resale property,1931-1944,Protected townscape or village view (permit needed for alterations) and renovation project,Gable roof covered with roof tiles and cane,Living area55 m²Other space inside the building31 m²,55 m²,31 m²,267 m²,338 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,G        What does this mean?,"Partly double glazed, no cavity wall and energy efficient window",Gas heaters,Gas water heater,267 m²,Full ownership,Sheltered location and in center,Front garden and side garden,"55 m² (7,35 meter deep and 7,5 meter broad)",Located at the northeast,Built-in,Loft and electricity,Parking place,Parking on private property,no
