header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Zonstraat 30,7553 DX Hengelo (OV)        ,https://www.funda.nl/en/koop/hengelo-ov/huis-42501302-zonstraat-30/?navigateSource=resultlist,20220130_123541,"€ 225,000 kosten koper","€ 2,885    The asking price per m² (€ 225,000) is calculated by dividing the asking price of the home by the living area (78 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1927,Partly furnished with carpets and curtains,Combination roof covered with asphalt roofing and roof tiles,Living area78 m²Other space inside the building4 m²External storage space8 m²,78 m²,4 m²,8 m²,152 m²,326 m³,4 rooms (3 bedrooms),1 separate toilet,2 stories and a attic,"Optical fibre, mechanical ventilation, passive ventilation system, TV via cable and solar panels",C        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler and partial floor heating,CH boiler,"Remeha HR combi (gas-fired combination boiler from 2016, in ownership)",152 m²,Full ownership,"Alongside a quiet road, sheltered location and in residential district",Back garden and front garden,"44 m² (11,2 meter deep and 5,7 meter broad)",Located at the northwest accessible via the rear,Detached wooden storage,Electricity,Public parking,no
