header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Baken 59,9732 BC Groningen        ,https://www.funda.nl/en/koop/groningen/appartement-42671462-baken-59/?navigateSource=resultlist,20220130_122912,"€ 195,000 kosten koper","€ 2,438    The asking price per m² (€ 195,000) is calculated by dividing the asking price of the home by the living area (80 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,Apartment with shared street entrance (apartment),Resale property,1972,Flat roof covered with asphalt roofing,Living area80 m²Exterior space attached to the building7 m²External storage space5 m²,80 m²,7 m²,5 m²,280 m³,2 rooms (1 bedroom),1 separate toilet,3 stories,1st floor,Mechanical ventilation and TV via cable,C        What does this mean?,Double glazing and energy efficient window,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2011, lease)",Full ownership,Full ownership,"Alongside a quiet road, sheltered location and in residential district",Back garden,"74 m² (8,8 meter deep and 8,38 meter broad)",Located at the southwest,Built-in,Electricity,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
