header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Roemer Visscherstraat 31 C,1054 EW Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42531751-roemer-visscherstraat-31-c/?navigateSource=resultlist,20220129_190208,"€ 1,950,000 kosten koper","€ 13,000    The asking price per m² (€ 1,950,000) is calculated by dividing the asking price of the home by the living area (150 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,Upstairs apartment (apartment),Resale property,1893,Disabled access friendly and accessible for seniors,Gable roof,Living area150 m²Exterior space attached to the building12 m²,150 m²,12 m²,525 m³,4 rooms (3 bedrooms),2 bathrooms and 2 separate toilets,Bath and 2 showers,2 stories,"Elevator, mechanical ventilation and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation","CH boiler, fireplace and complete floor heating",CH boiler,Combination boiler from 2020,Full ownership,Roof terrace present and french balcony present,Paid parking and resident's parking permits,No,No,No,No,No,No,no
