header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Area,Ownership situation,Location,Garden,Shed / storage,Facilities,Type of garage,Capacity,Type of parking facilities,error
Nutweg 6,9832 TC Den Horn        ,https://www.funda.nl/en/koop/den-horn/huis-42520837-nutweg-6/?navigateSource=resultlist,20220128_051553,"€ 300,000 kosten koper","€ 3,333    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (90 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Under option,Available in consultation,"Converted farmhouse, detached residential property",Resale property,1906-1930,Gable roof covered with roof tiles,Living area90 m²Other space inside the building670 m²External storage space20 m²,90 m²,670 m²,20 m²,"4,352 m²","3,500 m³",6 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,2 stories and a basement,Not available,Partly double glazed,No heating,4.352 m² (part of parcel),Full ownership,"Alongside a quiet road, outside the built-up area, rural, freestanding location and unobstructed surrounding view",Surrounded by garden,Attached brick storage,Electricity,Detached brick garage,1 car,Parking on private property,no
