header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Polstraat 11,7311 PJ Apeldoorn        ,https://www.funda.nl/en/koop/apeldoorn/huis-42652723-polstraat-11/?navigateSource=resultlist,20220128_014508,"€ 300,000 kosten koper","€ 3,947    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (76 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",5 weeks,Available,Available in consultation,"Single-family home, double house",Resale property,1908,Mansard roof covered with roof tiles,Living area76 m²External storage space25 m²,76 m²,25 m²,229 m²,300 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,"2 stories, a/an loft and a basement","Outdoor awning, mechanical ventilation and TV via cable",G        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2015, in ownership)",229 m²,Full ownership,In residential district and unobstructed surrounding view,"Back garden, front garden and side garden",99 m² (11 meter deep and 9 meter broad),Located at the southwest accessible via the rear,Detached wooden storage,Electricity,Detached wooden garage,1 car,Electricity,Parking on private property,no
