header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Jacob Catskade 10 2,1052 BW Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88908339-jacob-catskade-10-2/?navigateSource=resultlist,20220131_000150,"€ 375,000 kosten koper","€ 6,579    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (57 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 147.50 per month,Upstairs apartment (apartment),Resale property,1894,Renovation project,Shed roof covered with asphalt roofing,Living area57 m²Exterior space attached to the building6 m²External storage space16 m²,57 m²,6 m²,16 m²,182 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,3rd floor,Passive ventilation system,F        What does this mean?,Gas heater,Gas water heater,Full ownership,"Alongside water, in center, freestanding location and unobstructed surrounding view",Balcony present,Built-in,Electricity,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 147.50 per month),Yes,Yes,Yes,no
