header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Location,Balcony/roof garden,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
John F Kennedylaan (Bouwnr. 5),5612 AB Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/appartement-41797077-john-f-kennedylaan-bouwnr-5/?navigateSource=resultlist,20220201_002408,"€ 625,000 vrij op naam","€ 4,496    The asking price per m² (€ 625,000) is calculated by dividing the asking price of the home by the living area (139 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,Apartment with shared street entrance (apartment),New property,2019,Woningborg garantiecertificaat,Living area139 m²Other space inside the building7 m²Exterior space attached to the building10 m²,139 m²,7 m²,10 m²,367 m³,3 rooms (2 bedrooms),2 bathrooms,"Bath, shower and 2 toilets",1 story,2nd floor,"Balanced ventilation system, optical fibre, elevator and TV via cable",A        What does this mean?,Completely insulated,Geothermal heating and complete floor heating,Geothermal heating,Alongside park and in center,Balcony present,Underground parking,Parking garage,No,No,No,No,No,No,no
