header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Looiershof 39,3024 CZ Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42531628-looiershof-39/?navigateSource=resultlist,20220126_002434,"€ 559,000 kosten koper","€ 4,051    The asking price per m² (€ 559,000) is calculated by dividing the asking price of the home by the living area (138 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,€ 347.00 per month,Penthouse (apartment),Resale property,1909,Flat roof covered with asphalt roofing,Living area138 m²Exterior space attached to the building34 m²External storage space62 m²,138 m²,34 m²,62 m²,457 m³,4 rooms (2 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and toilet",1 story,3rd floor,"Skylight, elevator, mechanical ventilation and TV via cable",A        What does this mean?,Double glazing,District heating,Central facility,Full ownership,Full ownership,"Alongside busy road, on navigable waterway, in residential district and unobstructed surrounding view",Sun terrace,"34 m² (6,95 meter deep and 6,05 meter broad)",Located at the southwest,Roof terrace present,"Garage, underground parking and parking place",3 cars,Electrical door and electricity,"Paid parking, parking on gated property, parking on private property and public parking",Yes,Yes,Yes (€ 347.00 per month),Yes,Yes,Yes,no
