header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Type of parking facilities,error
Leigraaf 20,7381 BS Klarenbeek (Gem. Apeldoorn)        ,https://www.funda.nl/en/koop/klarenbeek-gem-apeldoorn/huis-42586471-leigraaf-20/?navigateSource=resultlist,20220128_031838,"€ 549,000 kosten koper","€ 2,815    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 549,000) is calculated by dividing the asking price of the home by the living area (195 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Available,Available in consultation,"Converted farmhouse, detached residential property",Resale property,1910,Gable roof covered with cane,Living area195 m²Other space inside the building39 m²,195 m²,39 m²,"1,350 m²",650 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,2 stories,Flue and TV via cable,G        What does this mean?,Partly double glazed,CH boiler,CH boiler,"HR ketel (gas-fired combination boiler from 2016, in ownership)",1.350 m² (part of parcel),Full ownership,"Alongside a quiet road, freestanding location and unobstructed surrounding view",Surrounded by garden,Parking on private property,no
