header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Stadhoudersweg 121 A,3039 EG Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88871172-stadhoudersweg-121-a/?navigateSource=resultlist,20220125_234055,"€ 475,000 kosten koper","€ 2,811    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (169 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 495,000 kosten koper",5 months,Under offer,Available in consultation,€ 127.17 per month,Ground-floor apartment (apartment),Resale property,1937,Protected townscape or village view (permit needed for alterations) and listed building (national monument),Flat roof covered with asphalt roofing,Living area169 m²Other space inside the building1 m²External storage space3 m²,169 m²,1 m²,3 m²,573 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath,2 stories,Ground floor,TV via cable,Not required,Partly double glazed,CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2007, in ownership)",Full ownership,In residential district,Back garden,"55 m² (7,99 meter deep and 6,84 meter broad)",Located at the northwest,Outside plastic storage cabinet,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 127.17 per month),Yes,Yes,Yes,no
