header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Tomatenstraat 39,2564 CL Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42545546-tomatenstraat-39/?navigateSource=resultlist,20220131_201843,"€ 450,000 kosten koper","€ 4,592    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (98 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,€ 70.33 per month,Ground-floor apartment,Resale property,1929,Living area98 m²External storage space4 m²,98 m²,4 m²,392 m³,4 rooms (3 bedrooms),1 bathroom,Shower and toilet,3 stories,Ground floor,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler from 2011, in ownership",Municipal long-term lease,Bought off for eternity,Alongside a quiet road and in residential district,Back garden and front garden,"78 m² (13,7 meter deep and 5,7 meter broad)",Located at the northwest,Detached wooden storage,Paid parking and public parking,Yes,No,Yes (€ 70.33 per month),Yes,No,Yes,no
